Frame,labels,Labels
4344,"['i', 'white', 'armchair']",['Chair'],['white']
4345,"['i', 'white', 'armchair']",['Chair'],['white']
4346,"['i', 'white', 'armchair']",['Chair'],['white']
4347,"['i', 'white', 'armchair']",['Chair'],['white']
4348,"['i', 'white', 'armchair']",['Chair'],['white']
4349,"['i', 'white', 'armchair']",['Chair'],['white']
4350,"['i', 'white', 'armchair']",['Chair'],['white']
4350,['silence'],[],[]
4351,['silence'],[],[]
4352,['silence'],[],[]
4353,['silence'],[],[]
4354,['silence'],[],[]
4355,['silence'],[],[]
4356,['silence'],[],[]
4357,['silence'],[],[]
4358,['silence'],[],[]
4359,['silence'],[],[]
4360,['silence'],[],[]
4361,['silence'],[],[]
4362,['silence'],[],[]
4363,['silence'],[],[]
4364,['silence'],[],[]
4365,['silence'],[],[]
4366,['silence'],[],[]
4367,['silence'],[],[]
4368,['silence'],[],[]
4369,['silence'],[],[]
4370,['silence'],[],[]
4371,['silence'],[],[]
4372,['silence'],[],[]
4373,['silence'],[],[]
4374,['silence'],[],[]
4375,['silence'],[],[]
4376,['silence'],[],[]
4377,['silence'],[],[]
4378,['silence'],[],[]
4379,['silence'],[],[]
4380,['silence'],[],[]
4380,[],[],[]
4381,[],[],[]
4382,[],[],[]
4383,[],[],[]
4384,[],[],[]
4385,[],[],[]
4386,[],[],[]
4387,[],[],[]
4388,[],[],[]
4389,[],[],[]
4390,[],[],[]
4391,[],[],[]
4392,[],[],[]
4393,[],[],[]
4394,[],[],[]
4395,[],[],[]
4396,[],[],[]
4397,[],[],[]
4398,[],[],[]
4399,[],[],[]
4400,[],[],[]
4401,[],[],[]
4402,[],[],[]
4403,[],[],[]
4404,[],[],[]
4405,[],[],[]
4406,[],[],[]
4407,[],[],[]
4408,[],[],[]
4409,[],[],[]
4410,[],[],[]
4410,['silence'],[],[]
4411,['silence'],[],[]
4412,['silence'],[],[]
4413,['silence'],[],[]
4414,['silence'],[],[]
4415,['silence'],[],[]
4416,['silence'],[],[]
4417,['silence'],[],[]
4418,['silence'],[],[]
4419,['silence'],[],[]
4420,['silence'],[],[]
4421,['silence'],[],[]
4422,['silence'],[],[]
4423,['silence'],[],[]
4424,['silence'],[],[]
4425,['silence'],[],[]
4426,['silence'],[],[]
4427,['silence'],[],[]
4428,['silence'],[],[]
4429,['silence'],[],[]
4430,['silence'],[],[]
4431,['silence'],[],[]
4432,['silence'],[],[]
4433,['silence'],[],[]
4434,['silence'],[],[]
4435,['silence'],[],[]
4436,['silence'],[],[]
4437,['silence'],[],[]
4438,['silence'],[],[]
4439,['silence'],[],[]
4440,['silence'],[],[]
4441,['silence'],[],[]
4442,['silence'],[],[]
4443,['silence'],[],[]
4444,['silence'],[],[]
4445,['silence'],[],[]
4446,['silence'],[],[]
4447,['silence'],[],[]
4448,['silence'],[],[]
4449,['silence'],[],[]
4450,['silence'],[],[]
4451,['silence'],[],[]
4452,['silence'],[],[]
4453,['silence'],[],[]
4454,['silence'],[],[]
4455,['silence'],[],[]
4456,['silence'],[],[]
4457,['silence'],[],[]
4458,['silence'],[],[]
4459,['silence'],[],[]
4460,['silence'],[],[]
4461,['silence'],[],[]
4462,['silence'],[],[]
4463,['silence'],[],[]
4464,['silence'],[],[]
4465,['silence'],[],[]
4466,['silence'],[],[]
4467,['silence'],[],[]
4468,['silence'],[],[]
4469,['silence'],[],[]
4470,['silence'],[],[]
4470,"['colourful', 'poster']",['Painting'],['colourful']
4471,"['colourful', 'poster']",['Painting'],['colourful']
4472,"['colourful', 'poster']",['Painting'],['colourful']
4473,"['colourful', 'poster']",['Painting'],['colourful']
4474,"['colourful', 'poster']",['Painting'],['colourful']
4475,"['colourful', 'poster']",['Painting'],['colourful']
4476,"['colourful', 'poster']",['Painting'],['colourful']
4477,"['colourful', 'poster']",['Painting'],['colourful']
4478,"['colourful', 'poster']",['Painting'],['colourful']
4479,"['colourful', 'poster']",['Painting'],['colourful']
4480,"['colourful', 'poster']",['Painting'],['colourful']
4481,"['colourful', 'poster']",['Painting'],['colourful']
4482,"['colourful', 'poster']",['Painting'],['colourful']
4483,"['colourful', 'poster']",['Painting'],['colourful']
4484,"['colourful', 'poster']",['Painting'],['colourful']
4485,"['colourful', 'poster']",['Painting'],['colourful']
4486,"['colourful', 'poster']",['Painting'],['colourful']
4487,"['colourful', 'poster']",['Painting'],['colourful']
4488,"['colourful', 'poster']",['Painting'],['colourful']
4489,"['colourful', 'poster']",['Painting'],['colourful']
4490,"['colourful', 'poster']",['Painting'],['colourful']
4491,"['colourful', 'poster']",['Painting'],['colourful']
4492,"['colourful', 'poster']",['Painting'],['colourful']
4493,"['colourful', 'poster']",['Painting'],['colourful']
4494,"['colourful', 'poster']",['Painting'],['colourful']
4495,"['colourful', 'poster']",['Painting'],['colourful']
4496,"['colourful', 'poster']",['Painting'],['colourful']
4497,"['colourful', 'poster']",['Painting'],['colourful']
4498,"['colourful', 'poster']",['Painting'],['colourful']
4499,"['colourful', 'poster']",['Painting'],['colourful']
4500,"['colourful', 'poster']",['Painting'],['colourful']
4500,['silence'],[],[]
4500,[],[],[]
4500,['silence'],[],[]
4501,['silence'],[],[]
4502,['silence'],[],[]
4503,['silence'],[],[]
4504,['silence'],[],[]
4505,['silence'],[],[]
4506,['silence'],[],[]
4507,['silence'],[],[]
4508,['silence'],[],[]
4509,['silence'],[],[]
4510,['silence'],[],[]
4511,['silence'],[],[]
4512,['silence'],[],[]
4513,['silence'],[],[]
4514,['silence'],[],[]
4515,['silence'],[],[]
4516,['silence'],[],[]
4517,['silence'],[],[]
4518,['silence'],[],[]
4519,['silence'],[],[]
4520,['silence'],[],[]
4521,['silence'],[],[]
4522,['silence'],[],[]
4523,['silence'],[],[]
4524,['silence'],[],[]
4525,['silence'],[],[]
4526,['silence'],[],[]
4527,['silence'],[],[]
4528,['silence'],[],[]
4529,['silence'],[],[]
4530,['silence'],[],[]
4530,"['wooden', 'door']",[],['wooden']
4531,"['wooden', 'door']",[],['wooden']
4532,"['wooden', 'door']",[],['wooden']
4533,"['wooden', 'door']",[],['wooden']
4534,"['wooden', 'door']",[],['wooden']
4535,"['wooden', 'door']",[],['wooden']
4536,"['wooden', 'door']",[],['wooden']
4537,"['wooden', 'door']",[],['wooden']
4538,"['wooden', 'door']",[],['wooden']
4539,"['wooden', 'door']",[],['wooden']
4540,"['wooden', 'door']",[],['wooden']
4541,"['wooden', 'door']",[],['wooden']
4542,"['wooden', 'door']",[],['wooden']
4543,"['wooden', 'door']",[],['wooden']
4544,"['wooden', 'door']",[],['wooden']
4545,"['wooden', 'door']",[],['wooden']
4546,"['wooden', 'door']",[],['wooden']
4547,"['wooden', 'door']",[],['wooden']
4548,"['wooden', 'door']",[],['wooden']
4549,"['wooden', 'door']",[],['wooden']
4550,"['wooden', 'door']",[],['wooden']
4551,"['wooden', 'door']",[],['wooden']
4552,"['wooden', 'door']",[],['wooden']
4553,"['wooden', 'door']",[],['wooden']
4554,"['wooden', 'door']",[],['wooden']
4555,"['wooden', 'door']",[],['wooden']
4556,"['wooden', 'door']",[],['wooden']
4557,"['wooden', 'door']",[],['wooden']
4558,"['wooden', 'door']",[],['wooden']
4559,"['wooden', 'door']",[],['wooden']
4560,"['wooden', 'door']",[],['wooden']
4561,"['wooden', 'door']",[],['wooden']
4562,"['wooden', 'door']",[],['wooden']
4563,"['wooden', 'door']",[],['wooden']
4564,"['wooden', 'door']",[],['wooden']
4565,"['wooden', 'door']",[],['wooden']
4566,"['wooden', 'door']",[],['wooden']
4567,"['wooden', 'door']",[],['wooden']
4568,"['wooden', 'door']",[],['wooden']
4569,"['wooden', 'door']",[],['wooden']
4570,"['wooden', 'door']",[],['wooden']
4571,"['wooden', 'door']",[],['wooden']
4572,"['wooden', 'door']",[],['wooden']
4573,"['wooden', 'door']",[],['wooden']
4574,"['wooden', 'door']",[],['wooden']
4575,"['wooden', 'door']",[],['wooden']
4576,"['wooden', 'door']",[],['wooden']
4577,"['wooden', 'door']",[],['wooden']
4578,"['wooden', 'door']",[],['wooden']
4579,"['wooden', 'door']",[],['wooden']
4580,"['wooden', 'door']",[],['wooden']
4581,"['wooden', 'door']",[],['wooden']
4582,"['wooden', 'door']",[],['wooden']
4583,"['wooden', 'door']",[],['wooden']
4584,"['wooden', 'door']",[],['wooden']
4585,"['wooden', 'door']",[],['wooden']
4586,"['wooden', 'door']",[],['wooden']
4587,"['wooden', 'door']",[],['wooden']
4588,"['wooden', 'door']",[],['wooden']
4589,"['wooden', 'door']",[],['wooden']
4590,"['wooden', 'door']",[],['wooden']
4590,['silence'],[],[]
4590,[],[],[]
4591,[],[],[]
4592,[],[],[]
4593,[],[],[]
4594,[],[],[]
4595,[],[],[]
4596,[],[],[]
4597,[],[],[]
4598,[],[],[]
4599,[],[],[]
4600,[],[],[]
4601,[],[],[]
4602,[],[],[]
4603,[],[],[]
4604,[],[],[]
4605,[],[],[]
4606,[],[],[]
4607,[],[],[]
4608,[],[],[]
4609,[],[],[]
4610,[],[],[]
4611,[],[],[]
4612,[],[],[]
4613,[],[],[]
4614,[],[],[]
4615,[],[],[]
4616,[],[],[]
4617,[],[],[]
4618,[],[],[]
4619,[],[],[]
4620,[],[],[]
4620,['silence'],[],[]
4620,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4621,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4622,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4623,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4624,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4625,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4626,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4627,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4628,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4629,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4630,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4631,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4632,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4633,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4634,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4635,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4636,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4637,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4638,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4639,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4640,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4641,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4642,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4643,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4644,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4645,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4646,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4647,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4648,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4649,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4650,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4651,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4652,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4653,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4654,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4655,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4656,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4657,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4658,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4659,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4660,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4661,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4662,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4663,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4664,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4665,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4666,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4667,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4668,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4669,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4670,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4671,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4672,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4673,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4674,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4675,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4676,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4677,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4678,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4679,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4680,"['brown', 'wooden', 'sideboard']",['Cabinet'],"['brown', 'wooden']"
4680,['silence'],[],[]
4681,['silence'],[],[]
4682,['silence'],[],[]
4683,['silence'],[],[]
4684,['silence'],[],[]
4685,['silence'],[],[]
4686,['silence'],[],[]
4687,['silence'],[],[]
4688,['silence'],[],[]
4689,['silence'],[],[]
4690,['silence'],[],[]
4691,['silence'],[],[]
4692,['silence'],[],[]
4693,['silence'],[],[]
4694,['silence'],[],[]
4695,['silence'],[],[]
4696,['silence'],[],[]
4697,['silence'],[],[]
4698,['silence'],[],[]
4699,['silence'],[],[]
4700,['silence'],[],[]
4701,['silence'],[],[]
4702,['silence'],[],[]
4703,['silence'],[],[]
4704,['silence'],[],[]
4705,['silence'],[],[]
4706,['silence'],[],[]
4707,['silence'],[],[]
4708,['silence'],[],[]
4709,['silence'],[],[]
4710,['silence'],[],[]
4710,"['lot', 'small']",[],['small']
4711,"['lot', 'small']",[],['small']
4712,"['lot', 'small']",[],['small']
4713,"['lot', 'small']",[],['small']
4714,"['lot', 'small']",[],['small']
4715,"['lot', 'small']",[],['small']
4716,"['lot', 'small']",[],['small']
4717,"['lot', 'small']",[],['small']
4718,"['lot', 'small']",[],['small']
4719,"['lot', 'small']",[],['small']
4720,"['lot', 'small']",[],['small']
4721,"['lot', 'small']",[],['small']
4722,"['lot', 'small']",[],['small']
4723,"['lot', 'small']",[],['small']
4724,"['lot', 'small']",[],['small']
4725,"['lot', 'small']",[],['small']
4726,"['lot', 'small']",[],['small']
4727,"['lot', 'small']",[],['small']
4728,"['lot', 'small']",[],['small']
4729,"['lot', 'small']",[],['small']
4730,"['lot', 'small']",[],['small']
4731,"['lot', 'small']",[],['small']
4732,"['lot', 'small']",[],['small']
4733,"['lot', 'small']",[],['small']
4734,"['lot', 'small']",[],['small']
4735,"['lot', 'small']",[],['small']
4736,"['lot', 'small']",[],['small']
4737,"['lot', 'small']",[],['small']
4738,"['lot', 'small']",[],['small']
4739,"['lot', 'small']",[],['small']
4740,"['lot', 'small']",[],['small']
4741,"['lot', 'small']",[],['small']
4742,"['lot', 'small']",[],['small']
4743,"['lot', 'small']",[],['small']
4744,"['lot', 'small']",[],['small']
4745,"['lot', 'small']",[],['small']
4746,"['lot', 'small']",[],['small']
4747,"['lot', 'small']",[],['small']
4748,"['lot', 'small']",[],['small']
4749,"['lot', 'small']",[],['small']
4750,"['lot', 'small']",[],['small']
4751,"['lot', 'small']",[],['small']
4752,"['lot', 'small']",[],['small']
4753,"['lot', 'small']",[],['small']
4754,"['lot', 'small']",[],['small']
4755,"['lot', 'small']",[],['small']
4756,"['lot', 'small']",[],['small']
4757,"['lot', 'small']",[],['small']
4758,"['lot', 'small']",[],['small']
4759,"['lot', 'small']",[],['small']
4760,"['lot', 'small']",[],['small']
4761,"['lot', 'small']",[],['small']
4762,"['lot', 'small']",[],['small']
4763,"['lot', 'small']",[],['small']
4764,"['lot', 'small']",[],['small']
4765,"['lot', 'small']",[],['small']
4766,"['lot', 'small']",[],['small']
4767,"['lot', 'small']",[],['small']
4768,"['lot', 'small']",[],['small']
4769,"['lot', 'small']",[],['small']
4770,"['lot', 'small']",[],['small']
4770,['silence'],[],[]
4771,['silence'],[],[]
4772,['silence'],[],[]
4773,['silence'],[],[]
4774,['silence'],[],[]
4775,['silence'],[],[]
4776,['silence'],[],[]
4777,['silence'],[],[]
4778,['silence'],[],[]
4779,['silence'],[],[]
4780,['silence'],[],[]
4781,['silence'],[],[]
4782,['silence'],[],[]
4783,['silence'],[],[]
4784,['silence'],[],[]
4785,['silence'],[],[]
4786,['silence'],[],[]
4787,['silence'],[],[]
4788,['silence'],[],[]
4789,['silence'],[],[]
4790,['silence'],[],[]
4791,['silence'],[],[]
4792,['silence'],[],[]
4793,['silence'],[],[]
4794,['silence'],[],[]
4795,['silence'],[],[]
4796,['silence'],[],[]
4797,['silence'],[],[]
4798,['silence'],[],[]
4799,['silence'],[],[]
4800,['silence'],[],[]
4800,['statues'],[],[]
4801,['statues'],[],[]
4802,['statues'],[],[]
4803,['statues'],[],[]
4804,['statues'],[],[]
4805,['statues'],[],[]
4806,['statues'],[],[]
4807,['statues'],[],[]
4808,['statues'],[],[]
4809,['statues'],[],[]
4810,['statues'],[],[]
4811,['statues'],[],[]
4812,['statues'],[],[]
4813,['statues'],[],[]
4814,['statues'],[],[]
4815,['statues'],[],[]
4816,['statues'],[],[]
4817,['statues'],[],[]
4818,['statues'],[],[]
4819,['statues'],[],[]
4820,['statues'],[],[]
4821,['statues'],[],[]
4822,['statues'],[],[]
4823,['statues'],[],[]
4824,['statues'],[],[]
4825,['statues'],[],[]
4826,['statues'],[],[]
4827,['statues'],[],[]
4828,['statues'],[],[]
4829,['statues'],[],[]
4830,['statues'],[],[]
4830,['silence'],[],[]
4831,['silence'],[],[]
4832,['silence'],[],[]
4833,['silence'],[],[]
4834,['silence'],[],[]
4835,['silence'],[],[]
4836,['silence'],[],[]
4837,['silence'],[],[]
4838,['silence'],[],[]
4839,['silence'],[],[]
4840,['silence'],[],[]
4841,['silence'],[],[]
4842,['silence'],[],[]
4843,['silence'],[],[]
4844,['silence'],[],[]
4845,['silence'],[],[]
4846,['silence'],[],[]
4847,['silence'],[],[]
4848,['silence'],[],[]
4849,['silence'],[],[]
4850,['silence'],[],[]
4851,['silence'],[],[]
4852,['silence'],[],[]
4853,['silence'],[],[]
4854,['silence'],[],[]
4855,['silence'],[],[]
4856,['silence'],[],[]
4857,['silence'],[],[]
4858,['silence'],[],[]
4859,['silence'],[],[]
4860,['silence'],[],[]
4860,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4861,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4862,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4863,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4864,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4865,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4866,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4867,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4868,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4869,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4870,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4871,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4872,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4873,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4874,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4875,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4876,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4877,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4878,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4879,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4880,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4881,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4882,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4883,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4884,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4885,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4886,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4887,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4888,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4889,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4890,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4891,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4892,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4893,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4894,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4895,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4896,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4897,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4898,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4899,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4900,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4901,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4902,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4903,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4904,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4905,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4906,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4907,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4908,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4909,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4910,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4911,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4912,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4913,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4914,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4915,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4916,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4917,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4918,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4919,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4920,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4921,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4922,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4923,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4924,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4925,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4926,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4927,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4928,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4929,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4930,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4931,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4932,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4933,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4934,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4935,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4936,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4937,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4938,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4939,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4940,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4941,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4942,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4943,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4944,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4945,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4946,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4947,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4948,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4949,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4950,"['small', 'stone', 'statues', 'small', 'house']",[],"['small', 'stone', 'small']"
4950,['silence'],[],[]
4950,"['stone', 'house']",[],['stone']
